BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BrithYear,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
1343,-9495.6099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1345,-3533.9869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1347,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1349,-21227.2898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1351,-7494.3578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1353,-6878.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1355,-4567.2377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1357,-18027.5247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1359,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1361,-19717.022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1363,-5434.7106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1365,-5776.524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1367,-4463.957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1369,-3699.894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1371,-6857.3454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1373,-16286.946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1375,-6291.4342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1377,-6219.6683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1379,-2065.866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1381,-563.946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1383,-2914.728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1385,-364.704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1387,-9758.058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1389,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1391,-7507.2519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1393,-711.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1395,-683.724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1397,-12902.4311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1399,-3492.8728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1401,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1403,-26077.1573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1405,-10443.8046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1407,-824.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1409,-6131.9367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1411,-4288.0306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1413,-12044.9569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1415,-1956.3698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1417,-8575.8129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1419,-7974.804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1421,-10262.769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1423,-16876.3516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1425,-13055.5736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1427,-2085.0114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1429,-15390.6382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1431,-1610.334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1433,-1123.854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1435,-8548.8998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1437,-21623.3869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1439,-5733.978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1441,-1019.2958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1443,-11744.8338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1445,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1447,-1202.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1449,-7848.8242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1451,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1453,-1713.7118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1455,-13356.4863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1457,-6316.4716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1459,-2574.4342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1461,-3114.096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1463,-2206.122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1465,-2458.9178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1467,-1366.2229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1469,-1191.9542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1471,-6207.012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1473,-2115.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1475,-6000.798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1477,-8558.2205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1479,-1871.1352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1481,-3755.181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1483,-80.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1485,-7925.9676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1487,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1489,-4387.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1491,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1493,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1495,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1497,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1499,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1505,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1507,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1509,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1511,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1513,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1515,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1517,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1519,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1521,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1523,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1525,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1529,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1531,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1533,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1535,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1537,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1539,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1541,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1543,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1545,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1547,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1549,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1551,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1553,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1555,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1557,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1559,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1561,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1563,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1565,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1567,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1569,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1571,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1573,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1575,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1577,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1579,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1581,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1583,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1585,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1587,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1591,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1593,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1595,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1597,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1601,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1603,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1605,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1607,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1609,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1611,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1613,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1615,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1617,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1627,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1631,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1633,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1635,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1637,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1641,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1643,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1645,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1647,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1649,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1653,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1655,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1657,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1661,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1663,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1665,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1667,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1669,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1671,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1673,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1675,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1677,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1679,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1681,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1683,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1685,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1687,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1689,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1693,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1695,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1697,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1699,-16.01,00:00.0,1961,M,25001-50000,M,4,0,Graduate Degree,Clerical,1,0
1700,-4,00:00.0,1965,M,50001-75000,F,3,3,Bachelors ,Professional,1,1
1701,4730.04,00:00.0,1954,S,75001-100000,M,2,0,Partial College,Skilled Manual,0,2
1702,2435.4018,00:00.0,1943,M,25001-50000,M,1,0,Bachelors ,Clerical,1,0
1703,1647,00:00.0,1968,M,50001-75000,M,2,2,Bachelors ,Professional,1,1
1704,-699.0964,00:00.0,1955,M,greater than 100000,F,3,4,Partial College,Professional,1,3
1705,1651,00:00.0,1968,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,0,1
1706,15.49,00:00.0,1979,M,0-25000,M,0,0,Partial College,Manual,1,1
1707,37.7,00:00.0,1963,S,50001-75000,M,0,0,Bachelors ,Professional,0,1
1708,-4.99,00:00.0,1947,M,0-25000,F,2,1,Partial High School,Clerical,1,2
1709,-39.01,00:00.0,1963,S,75001-100000,M,0,2,Partial College,Professional,1,2
1710,0,00:00.0,1957,S,50001-75000,M,2,0,High School,Professional,0,2
1711,4,00:00.0,1947,M,75001-100000,M,5,0,Partial High School,Skilled Manual,1,2
1712,-2443.35,00:00.0,1969,S,75001-100000,F,1,0,Graduate Degree,Management,1,0
1713,-21.49,00:00.0,1962,S,0-25000,F,1,0,Graduate Degree,Clerical,0,0
1714,-41.01,00:00.0,1976,S,25001-50000,F,0,0,Partial College,Clerical,1,1
1715,2.7,00:00.0,1947,S,25001-50000,F,2,0,Partial College,Clerical,0,2
1716,2274.98,00:00.0,1955,M,greater than 100000,M,3,4,Partial College,Professional,1,3
1717,-539.99,00:00.0,1980,S,0-25000,F,0,0,Partial High School,Manual,0,2
1718,-1.01,00:00.0,1965,M,0-25000,F,4,3,Partial High School,Manual,1,2
1719,4679.05,00:00.0,1956,S,50001-75000,M,2,0,High School,Skilled Manual,0,2
1720,2342.0318,00:00.0,1976,S,50001-75000,M,0,0,Bachelors ,Professional,0,3
1721,-30,00:00.0,1972,S,25001-50000,M,0,0,High School,Manual,1,1
1722,3499.8504,00:00.0,1974,S,0-25000,F,0,0,Partial High School,Manual,0,2
1723,2327.7,00:00.0,1969,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,1,0
1724,-539.9882,00:00.0,1945,M,0-25000,M,2,1,Partial High School,Clerical,1,2
1725,-13.01,00:00.0,1947,M,50001-75000,M,5,0,Bachelors ,Management,1,3
1726,-69.99,00:00.0,1941,M,0-25000,F,2,0,Partial College,Manual,1,1
1727,-4,00:00.0,1951,S,0-25000,F,3,0,High School,Manual,1,2
1728,26.59,00:00.0,1951,M,25001-50000,M,3,0,High School,Skilled Manual,0,2
1729,1463.4208,00:00.0,1964,S,50001-75000,F,0,0,Bachelors ,Professional,0,1
1730,4678.06,00:00.0,1947,M,greater than 100000,M,4,5,Partial High School,Professional,1,3
1731,-4.99,00:00.0,1980,S,0-25000,F,0,0,Partial High School,Manual,0,2
1732,3042.33,00:00.0,1974,S,0-25000,F,0,0,Partial High School,Manual,0,2
1733,98.98,00:00.0,1979,S,25001-50000,M,3,3,Partial College,Clerical,1,2
1734,-69.99,00:00.0,1945,M,75001-100000,M,5,0,Bachelors ,Management,1,2
1735,-1868.37,00:00.0,1972,S,25001-50000,M,0,0,High School,Manual,0,1
1736,2196.9718,00:00.0,1966,S,greater than 100000,F,0,0,Graduate Degree,Management,0,2
1737,27.6,00:00.0,1961,S,50001-75000,M,5,4,Partial College,Skilled Manual,1,3
1738,64.29,00:00.0,1960,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3
1739,-8.02,00:00.0,1960,S,25001-50000,F,0,0,Bachelors ,Professional,0,1
1740,2593.445,00:00.0,1947,M,greater than 100000,F,4,5,Partial High School,Professional,1,3
1741,6.37,00:00.0,1973,M,75001-100000,F,0,5,High School,Management,0,2
1742,-4.99,00:00.0,1979,S,25001-50000,F,0,0,High School,Skilled Manual,1,2
1743,-6.01,00:00.0,1936,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0
1744,-4.99,00:00.0,1951,M,50001-75000,M,2,1,High School,Professional,1,2
1745,649.49,00:00.0,1963,S,50001-75000,F,0,0,Bachelors ,Professional,1,1
1746,-1627.595,00:00.0,1948,M,0-25000,M,2,1,Partial High School,Clerical,0,2
1747,-3.99,00:00.0,1957,M,greater than 100000,F,2,4,Partial College,Professional,1,3
1748,32.69,00:00.0,1956,M,greater than 100000,M,3,3,Partial College,Professional,1,4
1749,-3.99,00:00.0,1954,S,75001-100000,M,3,4,High School,Professional,0,3
1750,1674.98,00:00.0,1974,S,75001-100000,M,0,5,High School,Management,1,2
1751,1085.5,00:00.0,1972,S,25001-50000,F,0,0,High School,Manual,1,1
1752,-30,00:00.0,1951,M,greater than 100000,M,4,5,High School,Professional,0,3
1753,-9.51,00:00.0,1964,M,50001-75000,M,3,3,Bachelors ,Professional,0,2
1754,544.98,00:00.0,1968,S,25001-50000,F,1,0,Bachelors ,Clerical,1,0
1755,421.3936,00:00.0,1953,M,25001-50000,F,2,0,Partial College,Skilled Manual,1,2
1756,2389.0618,00:00.0,1971,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0
1757,-2071.4192,00:00.0,1935,M,25001-50000,M,3,0,Partial College,Professional,1,2
1758,543.99,00:00.0,1963,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,0
1759,733.36,00:00.0,1970,M,25001-50000,F,0,0,Bachelors ,Clerical,1,0
1760,2.7,00:00.0,1957,M,0-25000,M,2,1,Partial High School,Clerical,1,2
1761,-17.5,00:00.0,1975,S,25001-50000,F,0,0,High School,Skilled Manual,1,2
1762,-24.51,00:00.0,1942,S,0-25000,F,3,0,Partial College,Manual,0,1
1763,-1120.49,00:00.0,1956,S,greater than 100000,F,2,4,High School,Professional,0,2
1764,-4.99,00:00.0,1944,M,50001-75000,F,5,1,High School,Professional,0,2
1765,2447.35,00:00.0,1953,M,greater than 100000,M,2,5,Bachelors ,Management,1,2
1766,52.03,00:00.0,1973,M,75001-100000,M,0,0,Bachelors ,Professional,1,3
1767,563.18,00:00.0,1976,S,25001-50000,F,0,0,Partial College,Clerical,1,1
1768,-2071.4192,00:00.0,1972,S,25001-50000,F,0,0,High School,Manual,1,1
1769,-3578.27,00:00.0,1954,M,25001-50000,F,1,0,High School,Clerical,1,1
1770,743.39,00:00.0,1966,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,0,1
1771,-30,00:00.0,1957,S,greater than 100000,M,2,4,Partial College,Professional,1,3
1772,-53.99,00:00.0,1949,M,25001-50000,M,4,0,High School,Professional,0,2
1773,2344.06,00:00.0,1976,M,0-25000,F,4,4,High School,Manual,1,1
1774,1666.0025,00:00.0,1971,S,0-25000,M,0,0,Partial High School,Manual,0,2
1775,-28.53,00:00.0,1961,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0
1776,1651.0025,00:00.0,1942,S,0-25000,F,3,0,Partial College,Manual,1,1
1777,-28.01,00:00.0,1944,M,75001-100000,M,5,0,Bachelors ,Management,0,2
1778,-98.02,00:00.0,1959,M,75001-100000,F,2,0,Bachelors ,Professional,1,1
1779,-5.01,00:00.0,1951,M,greater than 100000,F,4,5,Partial College,Professional,0,3
1780,2273.01,00:00.0,1949,M,greater than 100000,M,0,5,High School,Management,0,4
1781,-69.99,00:00.0,1964,M,50001-75000,F,4,4,Bachelors ,Skilled Manual,1,3
1782,-1700.9875,00:00.0,1956,S,0-25000,M,1,0,Bachelors ,Clerical,1,0
1783,-30,00:00.0,1951,M,0-25000,M,3,0,High School,Manual,0,2
1784,2414.84,00:00.0,1973,M,75001-100000,M,0,5,High School,Management,1,2
1785,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1786,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1787,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1788,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1789,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1790,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1791,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1792,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1793,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1794,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1795,-289.645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1797,-11774.6967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1799,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801,-3171.0076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1803,-4480.674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1805,-3715.1625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1807,-2175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1809,-1393.158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1811,-6474.966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
