BusinessEntityID,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,BikeBuyer 
11949,S,75001-100000,M,2,0,High School,Skilled Manual,1,2,1
11966,S,50001-75000,F,0,0,Bachelors ,Professional,0,4,0
11981,S,25001-50000,F,0,0,Partial College,Clerical,0,1,1
11996,S,75001-100000,F,4,4,Partial College,Skilled Manual,0,3,0
12079,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1
12113,S,25001-50000,F,0,0,Partial College,Clerical,0,1,1
12130,S,greater than 100000,F,3,2,Bachelors ,Management,1,4,1
12132,S,greater than 100000,F,1,1,Bachelors ,Management,0,3,1
12147,S,75001-100000,F,0,0,Bachelors ,Professional,1,3,0
12166,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,1
12181,S,25001-50000,F,2,2,Partial College,Clerical,1,0,0
12196,S,0-25000,F,1,0,Bachelors ,Manual,1,0,0
11935,S,0-25000,F,2,1,Partial High School,Clerical,1,2,1
11942,S,greater than 100000,F,1,3,High School,Professional,0,4,0
11967,S,25001-50000,F,0,0,High School,Manual,1,1,0
12003,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
12033,S,50001-75000,F,1,0,Partial College,Skilled Manual,0,1,1
12035,S,0-25000,F,1,0,Bachelors ,Manual,1,0,1
12042,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,0
12044,S,50001-75000,F,3,2,Bachelors ,Professional,0,1,1
12069,S,greater than 100000,F,2,4,High School,Professional,0,2,1
12076,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12078,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,1
12103,S,50001-75000,F,4,0,Bachelors ,Management,1,2,0
12110,S,greater than 100000,F,0,0,Bachelors ,Management,0,2,1
12135,S,50001-75000,F,5,5,Graduate Degree,Professional,1,3,1
12142,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12144,S,greater than 100000,F,0,1,Graduate Degree,Management,0,2,1
12167,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,1
12176,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
12201,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12203,S,0-25000,F,4,4,High School,Manual,1,2,0
12210,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
12212,S,75001-100000,F,0,0,Partial College,Professional,1,1,1
12002,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
12020,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
12027,S,0-25000,F,0,0,Partial College,Manual,0,1,1
12052,S,75001-100000,F,2,0,Bachelors ,Professional,1,1,1
12059,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12077,S,25001-50000,F,3,0,Graduate Degree,Clerical,1,0,1
12084,S,greater than 100000,F,0,5,Partial High School,Management,0,4,0
12095,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
12102,S,50001-75000,F,2,0,High School,Professional,0,2,1
12109,S,25001-50000,F,1,0,High School,Clerical,0,2,0
12120,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
10123,S,75001-100000,F,0,0,Bachelors ,Professional,0,1,1
12159,S,0-25000,F,4,0,Partial College,Manual,0,2,0
12170,S,50001-75000,F,5,5,Bachelors ,Skilled Manual,1,3,1
12177,S,greater than 100000,F,3,3,Partial College,Professional,1,4,1
12184,S,0-25000,M,1,0,Bachelors ,Manual,1,0,0
10466,S,25001-50000,F,2,0,Partial College,Clerical,0,1,1
12220,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
12227,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12234,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
10473,S,50001-75000,F,0,0,Bachelors ,Professional,0,3,1
12284,S,0-25000,F,1,1,Partial College,Manual,0,0,0
11746,S,25001-50000,M,2,2,Partial College,Clerical,1,0,0
12014,S,50001-75000,F,2,0,Graduate Degree,Management,0,1,0
12031,S,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
12046,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
12048,S,0-25000,F,1,1,High School,Manual,0,1,0
12063,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12065,S,0-25000,F,3,3,High School,Manual,1,1,0
12080,S,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
12082,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
12099,S,75001-100000,F,4,3,Partial College,Professional,0,2,0
12131,S,25001-50000,F,3,0,Graduate Degree,Clerical,0,0,1
12133,S,50001-75000,F,2,1,Partial College,Professional,1,2,0
12146,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1
12180,S,50001-75000,F,2,2,Bachelors ,Professional,0,1,1
12182,S,25001-50000,F,3,3,Partial College,Clerical,1,2,0
12199,S,50001-75000,F,5,1,Partial College,Professional,1,2,1
12216,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,0,0,0
12233,S,0-25000,F,0,0,High School,Manual,1,1,0
12250,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
11731,S,75001-100000,M,0,0,Bachelors ,Professional,0,4,1
11729,S,25001-50000,F,4,4,Partial College,Clerical,1,1,0
11646,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,0
11631,S,25001-50000,F,1,0,High School,Clerical,0,1,0
12026,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,1
12051,S,75001-100000,F,5,0,Graduate Degree,Skilled Manual,1,0,0
12053,S,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
12085,S,50001-75000,F,3,3,Bachelors ,Skilled Manual,0,0,1
12087,S,25001-50000,F,0,0,Partial College,Clerical,0,1,1
12119,S,75001-100000,F,0,0,Partial College,Professional,1,2,1
12126,S,0-25000,F,2,2,High School,Manual,1,0,1
12128,S,50001-75000,F,1,0,Bachelors ,Professional,0,1,1
11751,S,75001-100000,M,5,0,Partial High School,Skilled Manual,1,2,0
12185,S,greater than 100000,M,2,4,High School,Professional,0,3,1
11724,S,50001-75000,F,0,0,Partial College,Professional,0,2,1
12226,S,25001-50000,F,0,0,Partial College,Clerical,0,1,1
12228,S,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,1
12285,S,75001-100000,F,5,5,Partial College,Professional,1,3,1
12287,S,50001-75000,F,2,0,High School,Professional,1,2,0
12294,S,0-25000,F,3,0,Partial High School,Clerical,0,2,0
12319,S,0-25000,F,0,0,Partial High School,Manual,1,2,1
12050,S,0-25000,F,2,0,Partial College,Manual,1,0,0
12086,S,50001-75000,F,2,0,High School,Professional,1,2,1
12100,S,50001-75000,F,3,1,Partial High School,Skilled Manual,1,2,0
12104,S,0-25000,F,1,1,Partial College,Manual,0,0,1
12150,S,0-25000,F,0,0,Partial High School,Manual,1,2,0
12161,S,25001-50000,F,2,2,Partial College,Clerical,1,0,1
12186,S,50001-75000,F,5,5,Bachelors ,Professional,1,3,0
12193,S,50001-75000,F,3,0,Graduate Degree,Professional,1,0,1
11936,S,75001-100000,F,2,0,Bachelors ,Management,0,3,0
12229,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,0,0,1
12268,S,greater than 100000,F,4,1,Bachelors ,Management,0,4,0
12293,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
12311,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,0
12056,S,0-25000,F,1,0,Partial College,Manual,1,0,0
12073,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,1
12091,S,greater than 100000,F,4,5,Partial College,Professional,1,3,0
12105,S,25001-50000,F,3,3,Partial College,Clerical,1,0,1
12106,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,0
12123,S,0-25000,F,0,0,High School,Manual,0,1,0
12124,S,75001-100000,F,0,0,Partial College,Professional,1,1,0
10884,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
12174,S,75001-100000,F,2,0,Partial College,Skilled Manual,1,2,1
10951,S,25001-50000,F,3,3,Partial College,Clerical,0,2,1
12238,S,75001-100000,F,5,5,Bachelors ,Professional,1,4,0
12255,S,50001-75000,F,2,1,Bachelors ,Management,1,0,1
12256,S,0-25000,F,3,0,Partial College,Manual,1,2,1
12273,S,50001-75000,F,0,0,Graduate Degree,Professional,0,0,0
12291,S,0-25000,F,2,1,Partial High School,Clerical,1,2,0
12292,S,50001-75000,F,3,2,Graduate Degree,Professional,1,0,1
12338,S,75001-100000,F,4,4,Bachelors ,Management,1,1,1
12175,S,greater than 100000,F,0,0,Graduate Degree,Management,0,4,0
12189,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12207,S,75001-100000,F,2,0,Partial College,Skilled Manual,1,2,1
12208,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,0
12221,S,75001-100000,F,5,0,Graduate Degree,Skilled Manual,1,0,0
12222,S,75001-100000,F,2,0,High School,Skilled Manual,1,2,1
12225,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12240,S,75001-100000,M,0,0,Bachelors ,Professional,0,4,1
12257,S,50001-75000,F,5,5,Graduate Degree,Professional,0,2,0
12275,S,25001-50000,F,0,0,Partial College,Clerical,0,1,0
12289,S,75001-100000,F,4,3,High School,Professional,0,3,0
12307,S,0-25000,F,1,1,Partial College,Manual,1,0,1
12325,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,2,0
12339,S,0-25000,F,4,3,Partial High School,Manual,1,2,1
12357,S,greater than 100000,F,1,0,Graduate Degree,Management,0,4,0
12390,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
12408,S,50001-75000,F,2,1,High School,Professional,1,2,1
12422,S,50001-75000,F,5,5,Bachelors ,Professional,1,4,1
12425,S,greater than 100000,F,3,3,Partial College,Professional,1,4,1
12440,S,greater than 100000,F,1,3,Partial College,Professional,1,4,1
12457,S,25001-50000,M,1,0,Graduate Degree,Clerical,0,0,1
12475,S,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,1
11612,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,0
11865,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
11929,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,1
11997,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
12265,S,0-25000,F,2,2,High School,Manual,1,0,0
12280,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1
12314,S,50001-75000,F,4,2,Bachelors ,Professional,0,2,1
12316,S,0-25000,F,1,0,Bachelors ,Clerical,1,0,1
12333,S,25001-50000,F,2,2,Partial College,Clerical,1,0,1
12365,S,75001-100000,M,2,0,Graduate Degree,Professional,0,0,1
12380,S,25001-50000,F,4,0,High School,Professional,1,2,0
12382,S,75001-100000,F,0,0,Bachelors ,Professional,1,3,0
12414,S,greater than 100000,F,4,5,Partial College,Professional,1,3,0
12416,S,0-25000,F,1,1,High School,Manual,0,0,1
12433,S,0-25000,M,1,0,Bachelors ,Clerical,0,0,0
12450,S,greater than 100000,F,1,2,Partial College,Professional,0,2,1
12482,S,0-25000,F,3,0,Partial High School,Clerical,0,2,1
12484,S,50001-75000,F,0,0,Bachelors ,Professional,0,3,1
12213,S,0-25000,F,1,1,Partial College,Manual,1,1,1
12232,S,25001-50000,F,0,0,High School,Manual,0,1,0
12249,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,0,1
12264,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
12298,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1
12300,S,50001-75000,F,5,4,Partial College,Skilled Manual,1,2,0
12313,S,75001-100000,F,4,3,High School,Professional,0,2,0
12317,S,50001-75000,F,2,1,Bachelors ,Management,0,1,1
12347,S,25001-50000,M,0,0,Partial College,Clerical,0,1,0
12349,S,50001-75000,F,4,4,Bachelors ,Skilled Manual,0,2,0
12383,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
12398,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12415,S,25001-50000,F,4,0,Partial College,Professional,0,2,1
12417,S,50001-75000,F,2,0,Partial High School,Skilled Manual,0,2,0
12432,S,25001-50000,M,0,0,Partial High School,Clerical,1,2,0
12434,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1
12447,S,50001-75000,F,1,0,Bachelors ,Professional,0,1,0
12464,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
12483,S,75001-100000,F,5,5,Graduate Degree,Management,1,3,1
12244,S,75001-100000,F,0,0,Graduate Degree,Management,0,1,1
12267,S,25001-50000,F,0,0,Partial High School,Clerical,0,2,0
12278,S,25001-50000,F,2,2,Partial College,Manual,0,0,0
12303,S,75001-100000,F,0,0,Partial College,Professional,0,1,1
12335,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
12344,S,50001-75000,F,3,2,Partial College,Professional,1,1,1
12346,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,1
12369,S,0-25000,F,2,2,High School,Manual,1,1,1
12371,S,greater than 100000,F,4,1,Partial College,Professional,0,4,1
12378,S,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
12401,S,0-25000,F,5,3,Partial High School,Manual,1,2,1
12403,S,25001-50000,F,0,0,High School,Skilled Manual,1,1,0
12435,S,75001-100000,M,4,3,High School,Professional,0,3,0
12444,S,25001-50000,F,2,2,Partial College,Clerical,1,1,1
12469,S,50001-75000,F,1,0,Graduate Degree,Professional,0,0,1
12471,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1
12476,S,50001-75000,F,0,0,Partial College,Professional,0,2,1
12480,S,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
12501,S,0-25000,M,1,1,High School,Manual,0,1,0
12505,S,0-25000,F,2,1,Partial High School,Clerical,1,2,0
12295,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12302,S,25001-50000,F,2,0,Partial College,Clerical,0,2,0
12309,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,0
12320,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
12334,S,50001-75000,F,0,0,Bachelors ,Professional,0,2,1
12359,S,greater than 100000,F,0,0,Graduate Degree,Management,0,3,1
12377,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,0,0,0
12384,S,0-25000,F,0,0,High School,Manual,1,2,1
12388,S,50001-75000,F,3,2,Bachelors ,Professional,0,2,1
10816,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,1
12438,S,0-25000,M,3,3,High School,Manual,0,0,0
12463,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12470,S,greater than 100000,M,4,1,Bachelors ,Management,0,4,0
11091,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,1
12513,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
12527,S,greater than 100000,M,3,4,Bachelors ,Management,0,3,0
12538,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
11159,S,25001-50000,M,0,0,Bachelors ,Clerical,0,0,1
12336,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
11925,S,greater than 100000,F,3,4,High School,Professional,0,4,0
12361,S,25001-50000,F,2,0,Partial College,Clerical,1,2,0
12368,S,25001-50000,F,3,3,Partial College,Clerical,1,2,0
12386,S,25001-50000,F,1,0,Bachelors ,Clerical,1,0,1
12393,S,25001-50000,F,2,2,Partial College,Clerical,1,0,1
12404,S,greater than 100000,F,3,4,High School,Professional,1,4,0
11900,S,50001-75000,F,2,0,Graduate Degree,Professional,1,0,0
11893,S,75001-100000,F,1,0,Graduate Degree,Management,1,0,1
12443,S,25001-50000,M,1,1,Bachelors ,Clerical,0,1,0
12461,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,0,0,0
12468,S,0-25000,M,2,2,High School,Manual,1,1,1
12493,S,75001-100000,M,2,0,High School,Skilled Manual,1,2,1
12504,S,75001-100000,M,2,1,High School,Professional,1,2,1
12536,S,0-25000,F,3,0,Partial High School,Clerical,0,2,0
12543,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11875,S,0-25000,F,2,2,High School,Manual,1,0,1
12579,S,0-25000,F,3,0,Partial College,Manual,0,2,1
12597,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,0,1,1
12618,S,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
11868,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,1,1,1
12342,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
12355,S,0-25000,F,0,0,Bachelors ,Clerical,1,0,1
12373,S,75001-100000,F,2,0,Partial High School,Skilled Manual,0,2,0
12374,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1
12409,S,25001-50000,F,4,0,Bachelors ,Management,0,2,1
11087,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,0,0,0
12441,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,0
12442,S,75001-100000,F,2,0,Bachelors ,Management,0,3,0
12456,S,0-25000,M,0,0,Partial College,Manual,0,1,0
12459,S,greater than 100000,F,0,0,Bachelors ,Management,1,3,0
12474,S,greater than 100000,F,0,0,Graduate Degree,Management,0,4,0
11505,S,50001-75000,F,0,0,High School,Professional,0,2,0
12506,S,75001-100000,M,5,5,Graduate Degree,Management,1,3,0
12523,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
12542,S,75001-100000,F,0,0,Partial College,Professional,1,1,0
12591,S,0-25000,F,1,0,Bachelors ,Manual,1,0,0
12624,S,25001-50000,M,1,1,Bachelors ,Clerical,0,1,0
12328,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,2,0
12351,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12353,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12360,S,50001-75000,F,1,0,Partial College,Skilled Manual,0,1,1
12385,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,1
12387,S,25001-50000,M,0,0,High School,Manual,0,1,0
12394,S,greater than 100000,F,3,4,Partial College,Professional,0,3,1
12396,S,50001-75000,F,0,0,Bachelors ,Professional,1,2,1
11719,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
11626,S,75001-100000,F,1,0,Graduate Degree,Management,1,0,1
12451,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
11624,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
12487,S,0-25000,M,0,0,Partial College,Manual,1,1,1
12528,S,0-25000,M,1,1,Partial College,Manual,0,0,0
12553,S,25001-50000,M,0,0,Partial College,Clerical,0,1,0
12621,S,0-25000,M,0,0,High School,Manual,0,2,1
12489,S,50001-75000,F,2,0,Graduate Degree,Professional,1,0,1
12507,S,0-25000,M,2,2,High School,Manual,1,0,1
12508,S,75001-100000,F,4,3,Partial College,Professional,1,2,1
12558,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
12572,S,50001-75000,F,2,0,Graduate Degree,Professional,0,0,1
12575,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,1
12608,S,50001-75000,F,4,0,Bachelors ,Management,1,2,0
12639,S,0-25000,M,0,0,Partial High School,Manual,0,2,1
12640,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,1,0,1
12657,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
12658,S,75001-100000,F,1,0,Bachelors ,Management,1,2,1
12676,S,25001-50000,F,1,0,High School,Clerical,0,2,0
12707,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0
12708,S,75001-100000,F,5,4,Graduate Degree,Management,1,0,1
12725,S,0-25000,M,3,0,Partial College,Manual,0,1,1
12740,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12743,S,25001-50000,M,2,2,Partial College,Clerical,1,0,1
12757,S,50001-75000,F,1,0,Partial College,Skilled Manual,0,1,1
12758,S,greater than 100000,M,3,4,Partial College,Professional,0,4,0
12775,S,50001-75000,M,4,4,Bachelors ,Skilled Manual,0,3,1
12776,S,0-25000,M,0,0,High School,Manual,1,2,1
12500,S,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
12547,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12564,S,50001-75000,M,2,0,High School,Skilled Manual,0,2,1
12583,S,75001-100000,M,3,3,Bachelors ,Professional,1,0,1
12615,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
12632,S,greater than 100000,M,2,4,High School,Professional,1,4,0
12634,S,50001-75000,F,3,0,Graduate Degree,Professional,1,0,1
12651,S,0-25000,M,0,0,Partial High School,Manual,1,2,1
12698,S,50001-75000,F,4,3,Bachelors ,Professional,1,0,0
12715,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1
12732,S,0-25000,F,1,1,Partial College,Manual,1,0,0
12734,S,0-25000,M,1,1,Partial College,Manual,0,0,0
12749,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,1
12751,S,greater than 100000,F,2,3,Bachelors ,Management,0,3,1
12781,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
12785,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
12497,S,25001-50000,M,0,0,Bachelors ,Professional,1,0,1
12514,S,25001-50000,F,3,0,Partial College,Professional,1,2,0
12548,S,25001-50000,M,0,0,Bachelors ,Clerical,0,0,1
12567,S,0-25000,M,1,0,Bachelors ,Clerical,1,0,1
12582,S,75001-100000,F,1,0,Bachelors ,Professional,1,1,1
12599,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12631,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
12650,S,50001-75000,F,3,3,Bachelors ,Skilled Manual,1,1,1
12731,S,50001-75000,F,2,1,High School,Professional,1,2,0
12765,S,0-25000,M,1,1,Partial College,Manual,0,0,0
12767,S,75001-100000,M,5,5,Graduate Degree,Management,1,3,0
12784,S,25001-50000,M,0,0,Partial College,Clerical,1,1,0
12801,S,25001-50000,F,5,0,Partial High School,Clerical,0,2,1
12602,S,50001-75000,M,3,3,Bachelors ,Professional,1,1,0
12613,S,greater than 100000,M,4,5,Partial College,Management,0,3,0
12663,S,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
12688,S,25001-50000,M,0,0,High School,Manual,0,1,0
11995,S,25001-50000,F,2,0,Graduate Degree,Management,1,2,1
12134,S,75001-100000,F,2,3,Graduate Degree,Management,0,4,0
12713,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,2,0
12727,S,25001-50000,F,1,0,Bachelors ,Clerical,0,0,1
12752,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
12145,S,50001-75000,F,2,0,High School,Professional,1,2,1
12770,S,50001-75000,F,1,0,Graduate Degree,Professional,0,0,1
12777,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,0
12795,S,75001-100000,F,5,5,Partial College,Professional,0,3,0
12856,S,50001-75000,M,4,1,Partial College,Professional,1,2,1
12870,S,25001-50000,M,2,0,Graduate Degree,Management,1,2,0
12888,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0
12643,S,0-25000,M,0,0,Partial College,Manual,0,1,1
12654,S,75001-100000,M,1,0,Graduate Degree,Management,0,0,1
12672,S,0-25000,M,1,1,High School,Manual,0,1,1
12679,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12686,S,greater than 100000,M,2,4,Partial College,Professional,1,4,1
12036,S,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,1
12025,S,75001-100000,F,4,0,Graduate Degree,Management,1,2,0
12736,S,25001-50000,M,0,0,High School,Manual,0,1,1
12754,S,50001-75000,F,2,0,Partial High School,Skilled Manual,1,2,1
12779,S,0-25000,M,0,0,High School,Manual,0,1,0
12804,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,0
12811,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
12822,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
12847,S,75001-100000,M,3,5,Partial High School,Professional,0,0,0
12879,S,75001-100000,M,5,0,Partial High School,Skilled Manual,0,2,0
12886,S,25001-50000,M,3,0,Partial College,Professional,0,2,1
12897,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,1
12510,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,1
12512,S,0-25000,F,4,4,High School,Manual,1,1,1
12535,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
12544,S,75001-100000,F,0,0,Bachelors ,Management,0,1,1
12569,S,50001-75000,F,4,0,Bachelors ,Management,1,2,0
12580,S,25001-50000,M,0,0,Partial College,Clerical,1,1,0
12603,S,greater than 100000,F,4,5,Bachelors ,Management,0,2,1
12612,S,50001-75000,F,2,1,Partial College,Professional,1,2,0
12635,S,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,1
12637,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,0
12646,S,50001-75000,M,0,0,Bachelors ,Professional,0,3,1
12669,S,0-25000,M,3,3,High School,Manual,1,1,0
12671,S,0-25000,M,3,3,High School,Manual,1,2,0
12678,S,25001-50000,M,4,3,High School,Skilled Manual,1,3,1
12680,S,75001-100000,M,0,0,Bachelors ,Professional,1,3,1
12705,S,25001-50000,F,0,0,Partial High School,Clerical,0,2,0
12710,S,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
12746,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12812,S,75001-100000,M,0,0,Bachelors ,Professional,1,3,1
12937,S,25001-50000,F,0,0,Partial College,Clerical,0,1,0
12653,S,0-25000,M,4,4,Partial High School,Manual,1,1,1
12660,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12687,S,75001-100000,F,2,1,Partial College,Professional,1,0,1
12696,S,0-25000,M,0,0,High School,Manual,0,1,0
12719,S,0-25000,M,0,0,High School,Manual,0,1,0
12794,S,25001-50000,M,2,2,Partial College,Clerical,1,0,1
12819,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
12830,S,50001-75000,M,4,3,Bachelors ,Professional,1,1,0
12853,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0
12855,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
12862,S,25001-50000,M,2,2,Partial College,Clerical,1,2,0
12889,S,75001-100000,M,1,0,Bachelors ,Professional,1,1,1
12642,S,0-25000,M,3,2,Partial High School,Manual,1,2,0
12674,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
11923,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
12692,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,1
12723,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
12742,S,25001-50000,M,4,4,Partial College,Clerical,1,3,0
12759,S,0-25000,F,1,1,High School,Manual,0,0,1
12791,S,0-25000,M,1,1,Partial College,Manual,0,1,1
12792,S,75001-100000,F,5,0,Bachelors ,Management,1,2,0
12809,S,0-25000,M,1,0,Bachelors ,Manual,1,0,0
12823,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
12824,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,0
12873,S,50001-75000,M,1,0,Graduate Degree,Professional,1,0,1
12874,S,25001-50000,M,0,0,High School,Manual,0,1,0
12892,S,50001-75000,M,2,0,High School,Skilled Manual,1,2,0
12923,S,greater than 100000,M,0,5,High School,Management,0,4,1
12808,S,75001-100000,M,4,4,Partial College,Professional,0,3,0
12825,S,25001-50000,M,1,1,Bachelors ,Clerical,0,0,0
12843,S,25001-50000,M,4,0,High School,Professional,1,2,0
12858,S,50001-75000,M,0,0,Bachelors ,Professional,1,4,0
12925,S,25001-50000,F,2,0,Bachelors ,Management,0,1,1
12926,S,75001-100000,M,5,5,Partial College,Professional,1,3,1
